prompt,prompt_len,target
‘We’re in a Petri Dish’: How a Coronavirus Ravaged a Cruise Ship.,65,False
A Mexican Oil Chief’s Hide-Out: Sea Views and 2 Golf Courses.,61,False
"Venezuela’s Socialists Embrace Business, Making Partner of a ‘Parasite’.",72,False
Europe Confronts Coronavirus as Italy Battles an Eruption of Cases.,67,False
"The Fires Are Out, but Australia’s Climate Disasters Aren’t Over.",65,False
"Mahathir Mohamad, Malaysia’s Prime Minister, Resigns.",53,False
"‘America Loves India,’ Trump Declares at Rally With Modi.",57,False
Sandstorm Wreaks Havoc in Canary Islands.,41,False
"Under Pressure From Trump, Extraditions to U.S. From Mexico Soar.",65,False
"New Delhi Streets Turn Into Battleground, Hindus vs. Muslims.",61,False
"As Emmanuel Macron’s Impact Grows, So Does French Disdain.",58,False
"Israel’s ‘Zombie’ Voters Stagger to a Third Election, but Figure on a Fourth.",77,False
Syrian Children Freeze to Death. Bombs Rain Down. And ‘Nobody Cares.’.,70,False
The Roots of the Delhi Riots: A Fiery Speech and an Ultimatum.,62,False
Women in Mexico Are Urged to Disappear for a Day in Protest.,60,False
"As New Delhi Counts the Dead, Questions Swirl About Police Response.",68,False
U.K. Court Blocks Heathrow Airport Expansion on Environmental Grounds.,70,False
"Airstrike Hits Turkish Forces in Syria, Raising Fears of Escalation.",68,False
"At a Bar ‘Made by Africans,’ Migrants Put Down Roots in Mexico.",63,False
Ukraine Is Threatening to Arrest Its Former President.,54,False
"In China’s War on the Coronavirus, a Community Is Besieged.",59,False
Taliban and U.S. Strike Deal to Withdraw American Troops From Afghanistan.,74,False
"For Seoul’s Poor, Class Strife in ‘Parasite’ Is Daily Reality.",62,False
"Malaysia’s Premier, Mahathir Mohamad, Is Ousted in a Surprising Turn.",69,False
"In India, Modi’s Policies Have Lit a Fuse.",42,False
Child Dies at Sea as Greece Cracks Down on Migrants From Turkey.,64,False
"She Faced Her ISIS Rapist in Court, Then Watched Him Sentenced to Death.",72,False
"Iran’s Coronavirus Response: Pride, Paranoia, Secrecy, Chaos.",61,True
Putin Proposes Constitutional Ban on Gay Marriage.,50,False
Ace of Base: Why Netanyahu Seems Unsinkable.,44,False
Taliban Ramp Up Attacks on Afghans After Trump Says ‘No Violence’.,66,False
Violence in India Threatens Its Global Ambitions.,49,False
Putin and Erdogan Reach Accord to Halt Fighting in Syria.,57,False
"As Bernie Sanders Pushed for Closer Ties, Soviet Union Spotted Opportunity.",75,False
‘Like Licking an Ashtray’: Fires’ Invisible Threat to Australia’s Wines.,72,False
Gunmen Kill Dozens at Event Attended by Afghan Politicians.,59,False
Suicide Bombers Attack Near U.S. Embassy in Tunisia.,52,False
Saudi Prince Detains Senior Members of Royal Family.,52,False
‘The Only Choice Is to Wait for Death’.,39,False
A Quebec Ban on Religious Symbols Upends Lives and Careers.,59,False
Vigilantes in Greece Say ‘No More’ to Migrants.,47,False
"China May Be Beating the Coronavirus, at a Painful Cost.",56,False
Italy Locks Down Much of the Country’s North Over the Coronavirus.,66,False
Failures on the Diamond Princess Shadow Another Cruise Ship Outbreak.,69,False
"After Deadly Jam on Everest, Nepal Delays New Safety Rules.",59,False
"On Day 1 of Lockdown, Italian Officials Urge Citizens to Abide by Rules.",72,False
Italy Announces Restrictions Over Entire Country in Attempt to Halt Coronavirus.,80,False
"Putin Endorses Brazen Remedy to Extend His Rule, Possibly for Life.",67,False
"Venezuelan Opposition, Trying to Rekindle Protests, Is Pushed Back by Tear Gas.",79,False
Afghan President Orders Taliban Prisoner Release.,49,False
"In Paris, Cafe Terraces Are an Environmental Battleground.",58,False
2 Rare White Giraffes Slaughtered by Poachers in Kenya.,55,False
Jet Crash Kills Pilot in Rehearsal for Pakistan Parade.,55,False
Paris Court Convicts 6 in $50 Million Fake-Identity Scheme.,59,False
A New ‘Emperor’: Russia Girds for 16 More Years of Putin.,57,False
A Fumbled Global Response to the Virus in a Leadership Void.,60,False
"Tom Hanks Got Sick in Australia, Where Coronavirus Testing Isn’t Such a Hassle.",79,False
Italy’s Health Care System Groans Under Coronavirus — a Warning to the World.,77,False
Spain Becomes Latest Epicenter of Coronavirus After a Faltering Response.,73,False
"At the Iranian Border, Iraqis Try to Keep a Virus From Entering.",64,True
Shutdowns Spread Across Europe as Spain and France Order Broad Restrictions.,76,False
"Europeans Erect Borders Against Coronavirus, but the Enemy Is Already Within.",77,False
"To Track Coronavirus, Israel Moves to Tap Secret Trove of Cellphone Data.",73,False
"Italy’s Coronavirus Victims Face Death Alone, With Funerals Postponed.",70,False
"Macron Declares France ‘at War’ With Virus, as E.U. Proposes 30-Day Travel Ban.",79,False
"Africa Braces for Coronavirus, but Slowly.",42,False
Power Struggle Hampers Iran’s Coronavirus Response.,51,True
‘We Are Frightened’: U.K. Doctors Brace for a Coronavirus Explosion.,68,False
Europe Struggles to Combat Coronavirus as Spain Passes Grim Milestone.,70,False
"Italy, Pandemic’s New Epicenter, Has Lessons for the World.",59,False
"In a Pandemic, Religion Can Be a Balm and a Risk.",49,False
Modi Orders 3-Week Total Lockdown for All 1.3 Billion Indians.,62,False
Virus Knocks Thousands of Health Workers Out of Action in Europe.,65,False
"As Latin America Shuts Down to Fight Virus, Brazil and Mexico Are Holdouts.",75,False
"Trapped at Sea by Covid-19 Lockdowns, Crew Members Plead for Help.",66,False
"Onetime Relic, Then Hipster Fad, Milkmen Embrace Flood of Clients.",66,False
"Boris Johnson Contracts Coronavirus, Rattling Top Ranks of U.K. Government.",75,False
"In the Coronavirus Fight in Scandinavia, Sweden Stands Apart.",61,False
"For Autocrats, and Others, Coronavirus Is a Chance to Grab Even More Power.",75,False
Why Asia’s New Wave of Virus Cases Should Worry the World.,58,False
"Covid-19 Changed How the World Does Science, Together.",54,False
"To Enforce Coronavirus Rules, U.K. Police Use Drones, Shaming and Easter Egg Bans.",82,False
"Bolsonaro, Isolated and Defiant, Dismisses Coronavirus Threat to Brazil.",72,False
"Under Modi, India’s Press Is Not So Free Anymore.",49,False
U.N. Security Council ‘Missing In Action’ in Coronavirus Fight.,63,False
"Peaks, Testing, Lockdowns: How Coronavirus Vocabulary Causes Confusion.",71,False
China Pushes for Quiet Burials as Coronavirus Death Toll Is Questioned.,71,False
"In Italy, Going Back to Work May Depend on Having the Right Antibodies.",71,False
Boris Johnson Hospitalized as Queen Urges British Resolve in Face of Epidemic.,78,False
Boris Johnson Moved to Intensive Care; Foreign Minister Deputized.,66,False
"China Ends Wuhan Lockdown, but Normal Life Is a Distant Dream.",62,False
"In Scramble for Coronavirus Supplies, Rich Countries Push Poor Aside.",69,False
Indigenous Groups Isolated by Coronavirus Face Another Threat: Hunger.,70,False
Mask-Wearing Is a Very New Fashion in Paris (and a Lot of Other Places).,72,False
Coronavirus Finds Fuel in a World of Migrants.,46,False
"Childbirth in Venezuela, Where Women’s Deaths Are a State Secret.",65,False
‘Like a Prison’: Paris Suburbs Simmer Under Coronavirus Lockdown.,65,False
"As They Console Coronavirus’s Victims, Italy’s Priests Are Dying, Too.",70,False
Boris Johnson Leaves U.K. Hospital After Coronavirus Treatment.,63,False
Pope Francis Says the Coronavirus Is ‘Testing Our Whole Human Family’.,70,False
"In Pandemic’s Grip, Russia Sees Spike in Age-Old Bane: Drinking.",64,False
"Some European Nations Ease Pandemic Rules, but Move Warily.",59,False
"As Coronavirus Fades in China, Nationalism and Xenophobia Flare.",64,False
France Weighs Its Love of Liberty in Fight Against Coronavirus.,63,False
China’s Aggressive Diplomacy Weakens Xi Jinping’s Global Standing.,66,False
"With Broad, Random Tests for Antibodies, Germany Seeks Path Out of Lockdown.",76,False
"Tokyo, in a State of Emergency, Yet Still Having Drinks at a Bar.",65,False
Dozens Test Positive for Coronavirus at Afghan President’s Palace.,66,False
"In Pandemic, a Remote Russian Region Orders a Lockdown on Information.",70,False
"Singapore Seemed to Have Coronavirus Under Control, Until Cases Doubled.",72,False
Netanyahu’s Power Is Extended as Rival Accepts Israel Unity Government.,71,False
"For Southern Italy, the Coronavirus Becomes a War on 2 Fronts.",62,False
"In the Netherlands, the Dance Festivals Have Gone Dark.",55,False
Oil Collapse and Covid-19 Create Toxic Geopolitical Stew.,57,False
"For Indian Diaspora, Panic and Anger Over Trump’s Immigration Plans.",68,False
The Secretive Group Guiding the U.K. on Coronavirus.,52,False
"R0, the Messy Metric That May Soon Shape Our Lives, Explained.",62,False
"Pressured by China, E.U. Softens Report on Covid-19 Disinformation.",67,False
‘Afraid to Be a Nurse’: Health Workers Under Attack.,52,False
"In Race for a Coronavirus Vaccine, an Oxford Group Leaps Ahead.",63,False
"Boris Johnson, Back on the Job, Urges Caution in Easing Covid-19 Rules.",71,False
"Unified in Coronavirus Lockdown, India Splinters Over Reopening.",64,False
Coronavirus Diplomacy: How China’s Red Cross Serves the Communist Party.,72,False
‘Life Has to Go On’: How Sweden Has Faced the Virus Without a Lockdown.,71,False
"U.K. Virus Tests Surpass Target, but Britain’s Deaths May Overtake Italy’s.",75,False
"No More Jenga, No More ‘Amen’ as Cities Learn to Live With Coronavirus.",71,False
"Italians Find Promise of Antibodies Remains Elusive, for Now.",61,False
"Coronavirus Survivors Want Answers, and China Is Silencing Them.",64,False
"As World Comes to Halt Amid Pandemic, So Do Migrants.",53,False
World Leaders Join to Pledge $8 Billion for Vaccine as U.S. Goes It Alone.,74,False
Taiwan Says ‘Play Ball!’ (With Cardboard Fans and Robot Drummers).,66,False
"In a Town Split by a Border, Virus Rules Vary From Door to Door.",64,False
Israeli Army’s Idea Lab Aims at a New Target: Saving Lives.,59,False
Reopenings Mark a New Phase: Global ‘Trial-and-Error’ Played Out in Lives.,74,False
Hidden Toll: Mexico Ignores Wave of Coronavirus Deaths in Capital.,66,False
Virus Forces Persian Gulf States to Reckon With Migrant Labor.,62,False
"In U.K., Hard-Hit Minority Communities Struggle to Bury the Dead.",65,False
"As Europe Reopens Schools, Relief Combines With Risk.",53,False
Britain to Impose Quarantine on Air Travelers to Fight Coronavirus.,67,False
"In Israel, Modern Medicine Grapples With Ghosts of the Third Reich.",67,False
"In Italy, Some Fear the Virus Is a Get-Out-of-Jail Card for Mafiosi.",68,False
"Across Europe, Reopening Borders in Time for Summer.",52,False
"Born Into Carnage, 18 Afghan Babies Face an Uncertain Fate.",59,False
"As Coronavirus Overruns Russia, Doctors Are Dying on the Front Lines.",69,False
From ‘Respect’ to ‘Sick and Twisted’: How Coronavirus Hit U.S.-China Ties.,74,False
U.K. Coronavirus Testers Pay Price for a Day of Triumph.,56,False
Another Health Minister in Brazil Exits Amid Chaotic Coronavirus Response.,74,False
How France Lost the Weapons to Fight a Pandemic.,48,False
"Wandering a Grand Hotel Emptied by Coronavirus, and Checking 1,400 Taps.",72,False
‘License to Kill’: Inside Rio’s Record Year of Police Killings.,63,False
"In China’s Crisis, Xi Sees a Crucible to Strengthen His Rule.",61,False
China Moves to Tighten Its Control of Hong Kong.,48,False
"Coronavirus Cases Fall in Europe’s Capitals, but Fears Over Reopening Linger.",77,False
"Rattled by a Pandemic, People Turn to Leaders — Any Leaders.",60,False
"For Some Italians, the Future of Work Looks Like the Past.",58,False
Why China’s Move to Rein In Hong Kong Is Just the Start.,56,False
Boris Johnson Backs Top Aide Accused of Flouting Lockdown Rules.,64,False
Coronavirus Threatens China’s Devotion to Chopsticks and Sharing Food.,70,False
"On a Scottish Isle, Nursing Home Deaths Expose a Covid-19 Scandal.",66,False
How the Taliban Outlasted a Superpower: Tenacity and Carnage.,61,False
Here’s How Wuhan Tested 6.5 Million for Coronavirus in Days.,60,False
A €750 Billion Virus Recovery Plan Thrusts Europe Into a New Frontier.,70,False
"Beijing Hardens Resolve to Defy U.S., Even While Calling for Cooperation.",73,False
"Older Italians Warily Eye Young Crowds, Fearing 2nd Coronavirus Wave.",69,False
"Coronavirus Slams Broken, Embattled Yemen.",42,False
The Drive-In Theater: Keeping Drama Alive During the Lockdown.,62,False
"Resisting Lockdown, Nicaragua Becomes a Place of Midnight Burials.",66,False
"At Drive-In Disco, It ‘Feels Like Saturday Again,’ Even Without a Dance Floor.",78,False
Parisians Savor More Than the Coffee as Cafes Reopen.,53,False
"Venice Glimpses a Future With Fewer Tourists, and Likes What It Sees.",69,False
From ‘Copenhell’ to ‘Copenheaven’: Danish Church Takes Over Heavy Metal Venue.,78,False
Coronavirus Rips Into Regions Previously Spared.,48,False
"Musicians Playing Through the Lockdown, to One Listener at a Time.",66,False
The Top Doctor Who Aced the Coronavirus Test.,45,False
Coronavirus Depletes the Keepers of Europe’s Memory.,52,False
"New Zealand Lifts Lockdown as It Declares Virus Eliminated, for Now.",68,False
Threat of Military Action Rattles Brazil as Virus Deaths Surge.,63,False
"As Italy Reopens, Tour Guides Plead for More Aid, and Tourists.",63,False
Indonesia’s New Coronavirus Concern: A Post-Pandemic Baby Boom.,63,False
"As Virus Infections Surge, Countries End Lockdowns.",51,False
Europe Resurfaces to Find Odd Mix of the Familiar and the Alien.,64,False
Virus Exposes Weak Links in Peru’s Success Story.,49,False
"Too Close for Comfort, and the Virus, in Russia’s Communal Apartments.",70,False
"For Migrants in Russia, Virus Means No Money to Live and No Way to Leave.",73,False
Syria’s Economy Collapses Even as Civil War Winds to a Close.,61,False
"In Europe, Travel Returns, but Not Confidence About What Comes Next.",68,False
Worst Clash in Decades on Disputed India-China Border Kills 20 Indian Troops.,77,False
"Common Drug Reduces Coronavirus Deaths, Scientists Report.",58,False
Beijing’s Partial Lockdown a Sign of the World’s New Normal.,60,False
"For Canadian Doctor, the Virus Came With Stigma.",48,False
Latin America’s Virus Villains: Corrupt Officials Collude With Price Gougers for Body Bags and Flimsy Masks.,108,False
8 Hospitals in 15 Hours: A Pregnant Woman’s Crisis in the Pandemic.,67,False
Eating Thai Fruit Demands Serious Effort but Delivers Sublime Reward.,69,False
Sweden Tries Out a New Status: Pariah State.,44,False
"Betraying Frustration with China, E.U. Leaders Press for Progress on Trade Talks.",81,False
U.K. Leader Lifts Wide Variety of Coronavirus Restrictions.,59,False
Virus Gains Steam Across Latin America.,39,False
"E.U. May Bar American Travelers as It Reopens Borders, Citing Failures on Virus.",80,False
"The Hajj Pilgrimage Is Canceled, and Grief Rocks the Muslim World.",66,False
"From China to Germany, the World Learns to Live With the Coronavirus.",69,False
"Hit Hard by Coronavirus, Russia Holds a Mostly Mask-Free Victory Parade.",72,False
Coronavirus Is Battering Africa’s Growing Middle Class.,55,False
"India Bans Nearly 60 Chinese Apps, Including TikTok and WeChat.",63,False
Scientists Say New Strain of Swine Flu Virus Is Spreading to Humans in China.,77,False
"In Hong Kong, Arrests and Fear Mark First Day of New Security Law.",66,False
"As Neo-Nazis Seed Military Ranks, Germany Confronts ‘an Enemy Within’.",70,False
"Hong Kong, Changed Overnight, Navigates Its New Reality.",56,False
"To Buy a Drink in This Border Town, Make Sure You’re in England.",64,False
President Bolsonaro of Brazil Tests Positive for Coronavirus.,61,False
Travel Restrictions on Americans Erode a Sense of Passport Privilege.,69,False
"Erdogan Talks of Making Hagia Sophia a Mosque Again, to International Dismay.",77,False
Bolsonaro Hails Anti-Malaria Pill Even as He Fights Coronavirus.,64,False
Couples Separated by Europe’s Travel Bans Fight to Be Reunited.,63,False
"‘Whac-a-Mole’ Against Virus Sounds Reasonable, Unless You’re the Mole.",70,False
"In South Africa, Burial Traditions Upended by Coronavirus.",58,False
"‘I’m Sorry to Everyone’: In Death, South Korean Mayor Is Tainted by Scandal.",76,False
"In Tackling Coronavirus, Scotland Asserts Its Separateness From England.",72,False
"In Latin America, the Pandemic Threatens Equality Like Never Before.",68,False
"As India Struggles With Coronavirus, Bollywood’s Biggest Star Tests Positive.",77,False
"How Russia Built a Channel to the Taliban, Once an Enemy.",57,False
Homesick Student Cycles From Scotland to Greece During the Pandemic.,68,False
"For U.K.’s Minority Women, Economic Toll of Lockdown Lingers.",61,False
Big Business in Bangladesh: Selling Fake Coronavirus Certificates.,66,False
Southern Iraq’s Toxic Twilight.,31,False
India Coronavirus Cases Surge Past One Million.,47,False
"A ‘Significant Return to Normality’ by Christmas, U.K. Prime Minister Says.",75,False
Long Waits for U.K. Hospital Treatment as N.H.S. Fights Coronavirus.,68,False
"Once a Model City, Hong Kong Grapples With a New Coronavirus Wave.",66,False
"For Women in Afghan Security Forces, a Daily Battle.",52,False
E.U. Adopts Groundbreaking Stimulus to Fight Coronavirus Recession.,67,False
China Uses W.H.O. Inquiry to Tout Coronavirus Response.,55,False
"‘No One’ Protected British Democracy From Russia, U.K. Report Concludes.",72,False
"For Palestinian Police, Much to Lose if Israel Annexes West Bank Land.",70,False
"With Officials’ Backing, Dubious Virus Remedies Surge in Latin America.",71,False
Spain’s Reopening Stumbles as Virus Cases Rise Among Young People.,66,False
Officials Push U.S.-China Relations Toward Point of No Return.,62,False
"Brazil’s Bolsonaro, Leading Virus Skeptic, Says He’s No Longer Infected.",72,False
North Korea Declares Emergency After Suspected Covid-19 Case.,61,False
Quarantine Order Blindsides Britons Returning From Spain.,57,False
Boris Johnson’s New Tactic Against the Virus: Urge Britons to Lose Weight.,74,False
"In Russia’s Far East, a New Face of Resistance to Putin’s Reign.",64,False
Mysterious Coronavirus Outbreak Catches Vietnam by Surprise.,60,False
"Pilgrims, Fewer and Socially Distanced, Arrive in Mecca for Annual Hajj.",72,False
"In Indonesia, False Virus Cures Pushed by Those Who Should Know Better.",71,False
"With Security Law as a Cudgel, Beijing Cracks Down on Hong Kong.",64,False
Body Bags and Enemy Lists: How Far-Right Police Officers and Ex-Soldiers Planned for ‘Day X’.,93,False
Indian Billionaires Bet Big on Head Start in Coronavirus Vaccine Race.,70,False
"Ethiopian Workers Are Forced to Return Home, Some With Coronavirus.",67,False
‘I Am Scared’: Italian Sex Workers Face Poverty and Illness in the Pandemic.,76,False
"What Lockdown 2.0 Looks Like: Harsher Rules, Deeper Confusion.",62,False
Tanzania’s President Says Country Is Virus Free. Others Warn of Disaster.,73,False
"Blasts Rock Beirut, Killing Dozens and Wounding Thousands.",58,False
"As Smoke Clears in Beirut, Shock Turns to Anger.",48,False
"Witnessing Nuclear Carnage, Then Devoting Her Life to Peace.",60,False
"Coronavirus Spares Gaza, but Travel Restrictions Do Not.",56,False
"As Lebanon Reels, Long-Awaited Hariri Assassination Verdicts Loom.",66,False
"When Covid-19 Hit, Many Elderly Were Left to Die.",49,False
"Hong Kong Arrests Jimmy Lai, Media Mogul, Under National Security Law.",70,False
‘I’d Rather Stay Home and Die’.,31,False
England’s Flawed Virus Contact Tracing Will Be Revamped.,56,False
Netanyahu Drops Troubled Annexation Plan for Diplomatic Gain.,61,False
"For Palestinians, Israel-U.A.E. Deal Swaps One Nightmare for Another.",69,False
"Taking Hard Line, Greece Turns Back Migrants by Abandoning Them at Sea.",71,False
"Parents, Students and Teachers Give Britain a Failing Grade Over Exam Results.",78,False
Coronavirus Crisis Has Made Brazil an Ideal Vaccine Laboratory.,63,False
Shifting Dynamics of the Mideast Pushed Israel and U.A.E. Together.,67,False
South Korea Warns of Another Covid-19 Outbreak Tied to a Church.,64,False
"No Longer Cowed, Belarus Has Message for Once-Mighty Dictator: ‘Go Away!’.",74,False
South Africa’s Big Coronavirus Aid Effort Tainted by Corruption.,64,False
Aleksei Navalny Hospitalized in Russia in Suspected Poisoning.,62,False
"In South Korea’s New Covid-19 Outbreak, Religion and Politics Collide.",70,False
"Xi Declares War on Food Waste, and China Races to Tighten Its Belt.",67,False
"In China, Where the Pandemic Began, Life Is Starting to Look … Normal.",70,False
"Threatened by Facebook Disinformation, a Monk Flees Cambodia.",61,False
"Belarus Protests Test Limits of Lukashenko’s Brutal, One-Man Rule.",66,False
‘GolfGate’ Dinner in Ireland Sparks Political Backlash.,55,False
"China Locks Down Xinjiang to Fight Covid-19, Angering Residents.",64,False
"Schools Can Reopen, Germany Finds, but Expect a ‘Roller Coaster’.",65,False
U.K. Braces for School Return Amid Fears of Virus Spike.,56,False
"With a Wary Eye on China, Taiwan Moves to Revamp Its Military.",62,False
‘Here We Go Again’: A Second Virus Wave Grips Spain.,52,False
New Covid-19 Outbreaks Test South Korea’s Strategy.,51,False
"Aleksei Navalny Was Poisoned With Novichok, Germany Says.",57,False
Pandemic Drives Millions From Latin America’s Universities.,59,False
Coronavirus Crisis Shatters India’s Big Dreams.,47,False
"For Aging Belarus Rockers, a Late Shot at Stardom.",50,False
Trump Emerges as Inspiration for Germany’s Far Right.,53,False
‘The Lockdown Killed My Father’: Farmer Suicides Add to India’s Virus Misery.,77,False
"‘Kill All You See’: In a First, Myanmar Soldiers Tell of Rohingya Slaughter.",76,False
Saying Goodbye to Australia.,28,False
France to Smooth Snarled Testing Process as Virus Pressure Grows.,65,False
How China Brought Nearly 200 Million Students Back to School.,61,False
"In Arab States’ Embrace, Israelis See a Reshaped Mideast.",57,False
Japan’s Next Prime Minister Emerges From Behind the Curtain.,60,False
"Even as Cases Rise, Europe Is Learning to Live With the Coronavirus.",68,False
"As Second Wave of Virus Builds, U.K. Enters New Testing Crisis.",63,False
Why French Politicians Can’t Stop Talking About Crime.,54,False
A Danish Children’s TV Show Has This Message: ‘Normal Bodies Look Like This’.,77,False
Britain Scrambles to Avoid a Second Lockdown.,45,False
"On Ukraine’s Border, the Coronavirus Ends a Hasidic Pilgrimage.",63,False
How the Hero of ‘Hotel Rwanda’ Fell Into a Vengeful Strongman’s Trap.,69,False
Russia Is Slow to Administer Virus Vaccine Despite Kremlin’s Approval.,70,False
U.K.’s Boris Johnson Orders Pubs and Restaurants to Close Early.,64,False
A Somber Boris Johnson Offers Britain a New Plan to Halt the Virus.,67,False
"In the Epicenter of Mexico’s Epicenter, Feeling Like a ‘Trapped Animal’.",72,False
"Israel Tightens Holiday Lockdown, Restricting Prayers and Protests.",67,False
"Stranded Overseas, Thousands Beg Australia to Let Them Come Home.",65,False
"As Covid-19 Closes Schools, the World’s Children Go to Work.",60,False
"As Europe’s Coronavirus Cases Rise, So Do Voices Crying Hoax.",61,False
"Vilified Early Over Lax Virus Strategy, Sweden Seems to Have Scourge Controlled.",80,False
"Ski, Party, Seed a Pandemic: The Travel Rules That Let Covid-19 Take Flight.",76,False
"At Afghan Peace Talks, Hoping to End Their Fathers’ War.",56,False
"Venezuela, Once an Oil Giant, Reaches the End of an Era.",56,False
E.U. Members to Adopt Travel Guidelines as Coronavirus Spreads.,63,False
"For Boris Johnson, and Maybe Trump, Covid as Metaphor Is Hard to Shake.",71,False
"For Trump, Defying Mideast Truisms Produced Breakthroughs and Backfires.",72,False
"‘We Were Bulletproof’: As Child Soldiers Grow Up, Legacy of War Lingers.",72,False
Britain’s New Measures to Control Virus Inflame North-South Tensions.,69,False
"For Nagorno-Karabakh’s Dueling Sides, Living Together Is ‘Impossible’.",70,False
‘This Is a War’: Cross-Border Fight Over Water Erupts in Mexico.,64,False
"Europe, Which Thought It Had the Virus Tamed, Faces a Resurgence.",65,False
"Badly Ill With Coronavirus, Some Ultra-Orthodox in Israel Choose Home Care.",75,False
At Front Lines of a Brutal War: Death and Despair in Nagorno-Karabakh.,70,False
"After Teacher’s Decapitation, France Unleashes a Broad Crackdown on ‘the Enemy Within’.",87,False
"As Britain Edges Toward Lockdowns, Long-Held Grievances Flare Up.",65,False
Modi Warns India to Keep Its Guard Up as Hindu Festival Season Nears.,69,False
"To Test Virus Vaccines, U.K. Study Will Intentionally Infect Volunteers.",72,False
"In Shift for Church, Pope Francis Voices Support for Same-Sex Civil Unions.",75,False
"In Azerbaijan, Pain and Loss Drive War Fever.",45,False
‘We Are Not Going to Lie Down’: A Coronavirus Revolt in England.,64,False
A #MeToo Awakening Stirs in Iran.,33,True
E.U. Says Veggie Burgers Can Keep Their Name.,45,False
The Lockdown That Felt Like It Might Last Forever Has Finally Ended.,68,False
France and Germany Lock Down as Second Coronavirus Wave Grows.,62,False
Cuba Says U.S. Restrictions Will Force Western Union Offices to Close.,70,False
New Terror Attacks Leave France Embattled at Home and Abroad.,61,False
"Egyptian Teen Seeks Justice in Rape Case, and a Battle Erupts Over Women’s Rights.",82,False
U.K.’s Johnson Faces a Growing Revolt Over His Coronavirus Policy.,66,False
Coronavirus Study in Germany Offers Hope for Concertgoers.,58,False
Vatican Report Places Blame for McCarrick’s Ascent on John Paul II.,67,False
Trump’s Post-Election Tactics Put Him in Unsavory Company.,58,False
Video of Corpse in Hospital Bathroom Alarms Italy as Covid Spreads.,67,False
Reconsidering Melbourne’s Public Housing Lockdown.,50,False
"Al Qaeda’s No. 2, Accused in U.S. Embassy Attacks, Was Killed in Iran.",70,True
How a Human Rights Angel Lost Her Halo.,39,False
Spain’s Other Covid Casualties: Undetected Cancer Cases.,56,False
Hungary and Poland Threaten E.U. Stimulus Over Rule of Law Links.,65,False
"U.S. Troops Are Packing Up, Ready or Not.",41,False
Boris Johnson Lays Out U.K. Plan for a ‘Green Industrial Revolution’.,69,False
"Mexico, Outraged at Arrest of Ex-Official, Threatened to Toss U.S. Agents.",74,False
"After Trump’s Embrace, Saudis Brace for a Chillier Tone From Biden.",67,False
English Gyms Offer a New Workout: Civil Disobedience.,53,False
"China Says It Remains Open to the World, but Wants to Dictate Terms.",68,False
"In Canada, a Push to Keep Schools Open in Second Lockdown.",58,False
Evidence Builds That an Early Mutation Made the Pandemic Harder to Stop.,72,False
How South Korea’s Flu Vaccine Scare Offers Lessons for Other Nations.,69,False
"A Mother, Her Son — and Their 1,500-Mile Search for Home.",57,False
They Beat Back the Virus (Again and Again and Again).,53,False
"Gunmen Assassinate Iran’s Top Nuclear Scientist in Ambush, Provoking New Crisis.",80,True
Pedophile Scandal Can’t Crack the Closed Circles of Literary France.,68,False
Brazen Killings Expose Iran’s Vulnerabilities as It Struggles to Respond.,73,True
The Lost Days That Made Bergamo a Coronavirus Tragedy.,54,False
‘Because She’s a Girl’: Lockdown Exposes Gender Gap in U.K. Sports.,67,False
"In Nagorno-Karabakh Peace Deal, Putin Applied a Deft New Touch.",63,False
"In England, Rumbles of Discontent as Parliament Votes to Exit Lockdown.",71,False
"U.K. Approves Pfizer Coronavirus Vaccine, a First in the West.",62,False
Iran Moves to Increase Uranium Enrichment and Bar Nuclear Inspectors.,69,True
U.K. and U.S. Officials Spar Over ‘Vaccine Nationalism’.,56,False
Bank of England Rebuked Over ‘Missing’ $67 Billion of Cash.,59,False
"Black Man Is Beaten on Camera, Thrusting French Police Into Spotlight.",70,False
"For Boris Johnson, a Week to Exorcise the Demons of 2020.",57,False
China Peddles Falsehoods to Obscure Origin of Covid Pandemic.,61,False
Bergamo’s Pandemic Survivors Carry Scars Unseen and Incalculable.,65,False
"As Pandemic Threatens Britain’s Mental Health, These ‘Fishermen’ Fight Back.",76,False
"An Autistic Man Is Killed, Exposing Israel’s Festering Police Brutality Problem.",80,False
"As U.K. Begins Vaccinations, a Glimpse of Life After Covid.",59,False
Fleeing Ethiopians Tell of Ethnic Massacres in Tigray War.,58,False
"Cases Surge in South Korea, but Covid Vaccine Is Months Away.",61,False
"She Stalked Her Daughter’s Killers Across Mexico, One by One.",61,False
‘Nightmare’ Australia Housing Lockdown Called Breach of Human Rights.,69,False
Emmanuel Macron Tests Positive for the Coronavirus.,51,False
"A Riveting ISIS Story, Told in a Times Podcast, Falls Apart.",60,False
Mexico Misled Citizens About the Severity of Coronavirus in its Capital.,72,False
Concerns About Coronavirus Variant Cut Off U.K. From Europe.,60,False
France and Britain Strike Deal to Reopen Border for Freight and Some Travel.,76,False
Britain and E.U. Reach Landmark Deal on Brexit.,47,False
"Brexit Deal Done, Britain Now Scrambles to See How It Will Work.",64,False
"E.U.’s Mass Vaccination Campaign Starts, With Nursing Homes as Focus.",69,False
Refugees Come Under Fire as Old Foes Fight in Concert in Ethiopia.,66,False
"Austrian Lockdown Covers Schools and Stores, but Not Ski Hills.",63,False
"For Covid-19 Vaccines, Some Are Too Rich — and Too Poor.",56,False
